TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2138916	AT4G04740	AT4G04740.1	protein_coding	member of Calcium Dependent Protein Kinase	ATCPK23; CALCIUM-DEPENDENT PROTEIN KINASE 23; CPK23	 plasma membrane, response to cadmium ion, cultured plant cell, ATP binding, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, cytoplasm, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plasma membrane, protein autophosphorylation, protein binding, protein kinase activity, protein phosphatase binding, protein phosphorylation, protein serine kinase activity, regulation of stomatal movement, response to abscisic acid, response to cadmium ion, root, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	false
Gene:6532560114	AT1G16020	AT1G16020.3	protein_coding	vacuolar fusion protein (DUF1712);(source:Araport11)		 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, Mon1-Ccz1 complex, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular membrane-bounded organelle, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, protein binding, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage, vesicle-mediated transport	true
Gene:6532563330	AT5G05560	AT5G05560.3	protein_coding	Encodes a subunit of the Arabidopsis thaliana E3 ubiquitin ligase complex that plays a synergistic role with APC4 both in female gametogenesis and in embryogenesis.	APC1; EMB2771; EMBRYO DEFECTIVE 2771; POLLEN CALCIUM-BINDING PROTEIN 1	 nucleus, LP.04 four leaves visible stage, anaphase-promoting complex, anaphase-promoting complex-dependent catabolic process, auxin homeostasis, collective leaf structure, embryo development ending in seed dormancy, embryo sac development, flower, flower pedicel, flowering stage, guard cell, hypocotyl, leaf apex, mature plant embryo stage, metaphase/anaphase transition of mitotic cell cycle, molecular adaptor activity, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant ovule development, protein K11-linked ubiquitination, root, seed, sepal, shoot apex, shoot system, stem, ubiquitin ligase complex, ubiquitin-dependent protein catabolic process, vascular leaf	false
Gene:2065020	AT2G38910	AT2G38910.1	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 20; CPK20	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein serine kinase activity	false
Gene:2099231	AT3G63150	AT3G63150.1	protein_coding	Encodes a calcium binding GTPases that is localized to the mitochondrion and is involved in salt stress response.	ATCBG; CALCIUM BINDING GTP-ASE; MIRO-RELATED GTP-ASE 2; MIRO2	 mitochondrion, GTP binding, GTPase activity, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, calcium ion binding, carpel, cauline leaf, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, fruit, guard cell, hypocotyl, inflorescence, inflorescence meristem, integral component of mitochondrial outer membrane, lateral root, leaf apex, leaf lamina base, mature plant embryo stage, mitochondrion, mitochondrion organization, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, regulation of mitochondrion organization, response to abscisic acid, root, root differentiation zone, root elongation zone, root tip, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2827825	AT2G17890	AT2G17890.1	protein_coding	Encodes a member of Calcium Dependent Protein Kinase. Protein is N-myristoylated. Localizes to the plasma membrane. Localizes to the chloroplast when the myristoylation motif is mutated.	ATCDPK16; CALCIUM-DEPENDENT PROTEIN KINASE 16; CDPK16; CPK16	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, collective leaf structure, cytoplasm, flower, flowering stage, intracellular signal transduction, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein kinase activity, protein serine kinase activity, root, sepal, stamen, stem	false
Gene:2087506	AT3G14070	AT3G14070.1	protein_coding	Involved in cation (K, Na and Mn) homeostasis and transport	ATCCX3; CATION CALCIUM EXCHANGER 3; CATION EXCHANGER 9; CAX9; CCX3	 L mature pollen stage, M germinated pollen stage, cation transmembrane transporter activity, cation transport, cation:cation antiporter activity, cellular cation homeostasis, cytoplasmic vesicle membrane, endomembrane system, flower, guard cell, manganese ion transmembrane transporter activity, membrane, plant embryo, plant sperm cell, pollen, pollen tube cell, potassium ion transmembrane transporter activity, response to cation stress, root, sodium ion transmembrane transporter activity, stem, vacuolar membrane, vacuole, vascular leaf	false
Gene:2020042	AT1G54450	AT1G54450.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, cultured plant cell, calcium ion binding, carpel, collective leaf structure, cultured plant cell, flower, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo cotyledonary stage, pollen tube cell, protein dephosphorylation, protein phosphatase regulator activity, protein phosphatase type 2A complex, seed, sepal, shoot apex, vascular leaf, vascular leaf senescent stage	false
Gene:2062267	AT2G34650	AT2G34650.1	protein_coding	Encodes a protein serine/threonine kinase that may act as a positive regulator of cellular auxin efflux, as a a binary switch for PIN polarity, and as a negative regulator of auxin signaling. Recessive mutants exhibit similar phenotypes as pin-formed mutants in flowers and inflorescence but distinct phenotypes in cotyledons and leaves. Expressed in the vascular tissue proximal to root and shoot meristems, shoot apex, and embryos. Expression is induced by auxin. Overexpression of the gene results in phenotypes in the root and shoot similar to those found in auxin-insensitive mutants. The protein physically interacts with TCH3 (TOUCH3) and PID-BINDING PROTEIN 1 (PBP1), a previously uncharacterized protein containing putative EF-hand calcium-binding motifs.  Acts together with ENP (ENHANCER OF PINOID) to instruct precursor cells to elaborate cotyledons in the transition stage embryo. Interacts with PDK1. PID autophosphorylation is required for the ability of PID to phosphorylate an exogenous substrate. PID activation loop is required for PDK1-dependent PID phosphorylation and requires the PIF domain. Negative regulator of root hair growth. PID kinase activity is critical for the inhibition of root hair growth and for maintaining  the proper subcellular localization of PID.	ABR; ABRUPTUS; PID; PINOID	 nucleus, auxin polar transport, auxin-activated signaling pathway, carpel, cauline leaf, cell surface, collective leaf structure, cotyledon development, cotyledon primordium, cytoplasm, flower, flower pedicel, flowering stage, guard cell, kinase activity, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, phyllome development, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plasma membrane, pollen, portion of vascular tissue, positive gravitropism, protein binding, protein kinase activity, protein phosphorylation, protein serine kinase activity, protein serine/threonine kinase activity, response to auxin, response to karrikin, root hair cell, root hair elongation, root hair initiation, seed, sepal, shoot apex, vascular leaf	true
Gene:2141019	AT4G18020	AT4G18020.1	protein_coding	Encodes pseudo-response regulator 2 (APRR2) that interacts with a calcium sensor (CML9).	APRR2; PRR2; PSEUDO-RESPONSE REGULATOR 2	 cytoplasm, DNA-binding transcription factor activity, carpel, cauline leaf, circadian rhythm, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, phosphorelay response regulator activity, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, positive regulation of transcription, DNA-templated, protein binding, seed, sepal, shoot apex, shoot system, stem, transcription cis-regulatory region binding, vascular leaf	true
Gene:2146702	AT5G04170	AT5G04170.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, calcium ion binding, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3435266	AT1G48090	AT1G48090.1	protein_coding	calcium-dependent lipid-binding family protein;(source:Araport11)		 plasmodesma, cultured plant cell, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, carpel, cauline leaf, collective leaf structure, cotyledon, cultured plant cell, extrinsic component of membrane, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, petal, petal differentiation and expansion stage, petiole, phosphatidylinositol binding, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasmodesma, pollen, pollen tube cell, protein retention in Golgi apparatus, protein targeting to vacuole, root, rosette leaf, seed, sepal, shoot apex, shoot system, signal transduction, stamen, stem, trichome, vascular leaf, vascular leaf senescent stage	true
Gene:3442532	AT5G46830	AT5G46830.1	protein_coding	Calcium-binding transcription factor involved in salt stress signaling.	ATNIG1; BHLH28; MYC5; NACL-INDUCIBLE GENE 1; NIG1	 nucleus, DNA binding, DNA-binding transcription factor activity, calcium ion binding, hyperosmotic salinity response, leaf lamina base, nucleus, protein dimerization activity, regulation of transcription, DNA-templated, response to salt stress, shoot apex, shoot system, transcription cis-regulatory region binding	true
Gene:3443246	AT5G10230	AT5G10230.1	protein_coding	Encodes a calcium-binding protein annexin (AnnAt7).	ANN7; ANNAT7; ANNEXIN 7	 calcium ion binding, cytoplasm, cytosol, flower, response to cold, response to heat, response to salt stress, response to water deprivation, root, vascular leaf	true
Gene:3704761	AT4G37445	AT4G37445.1	protein_coding	calcium ion-binding protein;(source:Araport11)		 LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, biological process unknown, carpel, cauline leaf, cellular component unknown, collective leaf structure, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, mature plant embryo stage, molecular function unknown, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
